Name,Surname,Client Code,Reference Month,Total Liquidity,Total Loans/Engagements,Total Investments,Interest Margin,Food Expenses,Transport Expenses,Entertainment Expenses,Healthcare Expenses,Consultant Name,Consultant Code
Anne,Butler,1a99cbbe-513a-427b-a49b-7a705ac4c195,2024-08-01,6365.914,10.0,6245.352,5.4807463,243.37619,123.14618,51.0,266.35428,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Anne,Butler,1a99cbbe-513a-427b-a49b-7a705ac4c195,2024-09-01,6456.1567,10.0,6275.9043,5.5609503,246.43813,122.01393,51.0,269.7382,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Anne,Butler,1a99cbbe-513a-427b-a49b-7a705ac4c195,2024-10-01,6545.745,10.0,6305.999,5.635143,249.58658,121.23631,51.0,272.92944,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Anne,Butler,1a99cbbe-513a-427b-a49b-7a705ac4c195,2024-11-01,6634.5605,10.0,6335.69,5.704728,252.82478,120.79748,51.0,275.92584,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Anne,Butler,1a99cbbe-513a-427b-a49b-7a705ac4c195,2024-12-01,6722.516,10.0,6365.0327,5.7707353,256.15836,120.685,51.0,278.72797,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-01-01,33532.0,10.0,19015.828,25.229523,528.5433,380.61703,101.34234,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-02-01,33532.0,10.0,19036.342,23.457676,530.8002,382.33847,100.10421,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-03-01,33532.0,10.0,19047.19,23.0,530.4427,386.99643,101.99617,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-04-01,33532.0,10.0,19071.807,23.0,531.2427,391.3844,103.569016,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-05-01,33532.0,10.0,19089.72,23.0,531.9893,395.92633,105.09525,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-06-01,33532.0,10.0,19103.035,23.0,532.7045,400.50116,106.536125,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-07-01,33532.0,10.0,19111.535,23.0,533.42896,405.0804,107.894005,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-08-01,33532.0,10.0,19115.059,23.0,534.1593,409.68918,109.178345,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-09-01,33532.0,10.0,19113.65,23.0,534.89136,414.3415,110.39512,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-10-01,33532.0,10.0,19107.441,23.0,535.6145,419.04968,111.54785,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-11-01,33532.0,10.0,19096.455,23.0,536.32367,423.81143,112.632,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Anthony,Reynolds,bd0f9582-eef1-4696-b68d-2f307c050112,2024-12-01,33532.0,10.0,19080.715,23.0,537.01465,428.62372,113.64249,102.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-01-01,50422.574,10.0,4138.4927,26.078234,251.62675,133.84673,58.2384,208.83604,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-02-01,50708.953,10.0,4179.7256,26.527044,263.5029,142.92917,60.01425,213.58311,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-03-01,51227.16,10.0,4229.2993,26.570316,270.87933,147.0219,63.945366,215.45177,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-04-01,51590.05,10.0,4271.817,26.78664,277.661,152.10667,66.86391,217.81184,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-05-01,52010.715,10.0,4310.936,27.007458,283.70364,157.19495,69.26157,220.25708,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-06-01,52465.574,10.0,4346.63,27.237267,289.04138,162.31563,71.36397,222.66933,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-07-01,52939.555,10.0,4379.4844,27.479834,293.77054,167.40915,73.14811,225.09697,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-08-01,53435.56,10.0,4409.9067,27.73138,297.96326,172.48917,74.65601,227.53682,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-09-01,53948.453,10.0,4438.364,27.989302,301.66547,177.51926,75.947655,229.98526,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-10-01,54473.562,10.0,4465.2104,28.251898,304.92038,182.48051,77.065125,232.44284,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-11-01,55009.152,10.0,4490.6655,28.51931,307.77545,187.3901,78.02149,234.9169,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Aguilar,525f1ba0-443f-4f81-a1ad-8551211f6933,2024-12-01,55554.254,10.0,4514.9404,28.791243,310.2724,192.25928,78.831795,237.41406,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-01-01,12950.442,10.0,35335.062,17.8707,262.18414,312.05435,73.88609,160.3937,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-02-01,12939.683,10.0,35214.715,17.806095,259.3002,304.27325,75.30243,163.91286,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-03-01,13027.135,10.0,35135.715,17.902544,259.18457,299.27463,76.81758,167.83789,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-04-01,13120.597,10.0,35056.98,17.930666,258.6616,294.44623,78.21003,171.73643,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-05-01,13210.037,10.0,34984.06,17.961426,258.15512,289.71808,79.4823,175.61453,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-06-01,13294.486,10.0,34912.41,17.986212,257.59323,285.09793,80.603226,179.44327,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-07-01,13375.436,10.0,34843.734,18.00474,256.9638,280.57465,81.61041,183.22266,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-08-01,13452.161,10.0,34777.348,18.0205,256.27933,276.1289,82.51591,186.96301,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-09-01,13525.219,10.0,34713.18,18.034145,255.5459,271.7519,83.33379,190.67024,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-10-01,13595.079,10.0,34651.145,18.046291,254.77148,267.435,84.0757,194.3497,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-11-01,13662.165,10.0,34591.11,18.057537,253.96455,263.1703,84.75125,198.00696,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Rhonda,Grant,a2c852a9-b309-46da-9e03-bed4cb5bf9bb,2024-12-01,13726.929,10.0,34532.99,18.068222,253.13278,258.951,85.36893,201.64679,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-01-01,23044.0,24.792656,39664.74,50.589447,200.0,102.0,53.937157,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-02-01,23044.0,936.2946,40265.21,38.740417,200.0,102.0,56.70949,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-03-01,23044.0,1304.6963,40528.656,32.922264,200.0,102.0,57.82334,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-04-01,23044.0,1773.3655,40433.73,30.586452,200.0,102.0,59.12627,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-05-01,23044.0,1869.0553,40380.438,29.032862,200.0,102.0,61.064575,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-06-01,23044.0,1878.6481,40290.137,28.060612,200.0,102.0,63.147,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-07-01,23044.0,1870.9354,40182.156,27.460836,200.0,102.0,65.32768,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-08-01,23044.0,1813.9827,40066.496,27.059519,200.0,102.0,67.52209,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-09-01,23044.0,1749.8663,39951.004,26.778936,200.0,102.0,69.71456,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-10-01,23044.0,1686.5308,39838.492,26.571087,200.0,102.0,71.892494,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-11-01,23044.0,1624.1929,39729.62,26.406246,200.0,102.0,74.035835,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Michael,Dixon,900c9ee7-52e8-4c85-bcbf-8e502bf1f39a,2024-12-01,23044.0,1573.5665,39626.277,26.27108,200.0,102.0,76.12045,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-01-01,105521.945,10.0,7731.0,55.470222,202.23784,189.93745,168.26979,285.7701,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-02-01,105019.18,10.0,7731.0,54.960033,201.0,184.94896,167.15306,286.27432,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-03-01,104454.83,10.0,7731.0,54.338425,201.0,179.58693,167.44878,286.49127,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-04-01,103709.22,10.0,7731.0,54.002186,201.0,173.2325,166.75496,287.7361,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-05-01,102943.52,10.0,7731.0,53.63563,201.0,166.78108,165.92102,289.0439,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-06-01,102155.28,10.0,7731.0,53.254227,201.0,160.2086,164.99733,290.4387,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-07-01,101337.85,10.0,7731.0,52.854385,201.0,153.50133,163.99931,291.92303,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-08-01,100488.28,10.0,7731.0,52.43869,201.0,146.66202,162.92462,293.49948,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-09-01,99606.98,10.0,7731.0,52.007515,201.0,139.69316,161.77246,295.17145,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-10-01,98694.64,10.0,7731.0,51.56127,201.0,132.5971,160.54286,296.94235,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-11-01,97752.13,10.0,7731.0,51.100384,201.0,125.37604,159.23633,298.8155,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Juan,Anderson,f3e9275e-0cd0-47f4-a914-c48d04614e39,2024-12-01,96780.414,10.0,7731.0,50.62539,201.0,118.03222,157.85364,300.79428,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-01-01,22465.17,10.0,7178.5645,13.212248,609.21027,102.0,116.18211,255.4668,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-02-01,22378.014,10.0,7221.907,13.122195,617.0955,102.0,112.824455,256.02008,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-03-01,22330.941,29.644407,7260.175,13.040601,622.90063,102.0,110.34142,257.11768,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-04-01,22207.9,117.029366,7305.6343,12.980007,627.95074,102.0,108.09374,258.73026,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-05-01,22034.424,153.23604,7356.1226,12.926549,633.44824,102.0,105.71545,260.35983,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-06-01,21853.436,190.67734,7415.9067,12.881254,639.45087,102.0,103.267624,262.1253,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-07-01,21672.32,230.58934,7484.754,12.840252,645.9296,102.0,100.827934,264.03952,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-08-01,21490.568,264.75928,7563.7485,12.805519,652.99915,102.0,98.383286,266.09955,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-09-01,21308.848,296.51114,7653.2183,12.774878,660.7081,102.0,95.94669,268.3128,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-10-01,21125.463,324.84695,7753.538,12.746817,669.1148,102.0,93.529884,270.68564,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-11-01,20941.41,349.03546,7864.0845,12.718638,678.2578,102.0,91.13223,273.21848,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Shirley,Johnson,671b6220-b43b-458a-b537-6af8b22ef94d,2024-12-01,20769.07,362.3573,7977.8853,12.674486,688.56586,102.0,88.69901,275.93597,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-01-01,42594.098,365.17627,34169.73,32.36016,574.4463,358.833,170.85072,147.47325,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-02-01,42550.277,571.6639,34242.125,32.37877,579.0571,360.41302,171.44508,145.43198,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-03-01,42222.95,609.15533,34355.57,32.40212,584.6751,362.04453,172.0791,143.087,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-04-01,41967.6,787.2396,34483.027,32.40828,590.7963,363.90054,172.70543,140.7264,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-05-01,41734.246,950.70166,34617.01,32.391235,596.9433,365.66602,173.34471,138.17798,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-06-01,41489.42,1114.6963,34754.484,32.35379,603.34424,367.4601,173.97249,135.46439,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-07-01,41219.492,1301.3798,34897.844,32.320267,610.0182,369.20135,174.5967,132.61679,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-08-01,40932.254,1496.4065,35046.887,32.279087,616.8977,370.8846,175.22058,129.60919,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-09-01,40623.254,1702.7244,35201.71,32.23201,624.01373,372.5254,175.84216,126.44205,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-10-01,40290.457,1922.3032,35362.51,32.180515,631.3838,374.12177,176.46016,123.112885,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-11-01,39933.65,2153.9893,35529.367,32.122986,639.01636,375.68024,177.07373,119.61424,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Samantha,Schmitt,ace9432b-c274-4eda-81ba-102aa33510ac,2024-12-01,39551.133,2398.378,35702.336,32.059273,646.93066,377.20938,177.68121,115.941154,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-01-01,6012.459,10.0,4008.0002,3.8911095,228.77867,100.99999,100.951935,257.26257,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-02-01,5993.7725,10.0,4008.0002,3.802158,233.18271,100.99999,100.03017,253.10345,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-03-01,5961.1226,10.0,4008.0002,3.8029041,237.20177,100.99999,99.60377,250.69572,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-04-01,5855.0747,10.0,4008.0002,3.8390436,254.39345,100.99999,97.215065,247.214,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-05-01,5762.6978,10.0,4008.0002,3.8616543,269.81314,100.99999,94.96487,243.96123,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-06-01,5685.129,10.0,4008.0002,3.8680437,283.842,100.99999,92.89575,240.8686,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-07-01,5624.079,10.0,4008.0002,3.8557787,296.19617,100.99999,91.094925,237.95407,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-08-01,5574.773,10.0,4008.0002,3.832251,306.94653,100.99999,89.50407,235.20471,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-09-01,5533.555,10.0,4008.0002,3.7961626,316.18298,100.99999,88.05781,232.62277,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-10-01,5498.267,10.0,4008.0002,3.7511451,324.03308,100.99999,86.74757,230.15149,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-11-01,5467.1875,10.0,4008.0002,3.7000957,330.63876,100.99999,85.56185,227.75111,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Abigail,Juarez,69f805ef-45f9-4b73-86c0-4ba44ba7a3b9,2024-12-01,5438.9277,10.0,4008.0002,3.645395,336.13345,100.99999,84.49127,225.38573,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-01-01,17392.354,10.0,7477.0,11.071185,298.30606,392.1425,189.93967,273.93234,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-02-01,16665.893,10.0,7477.0,10.930161,305.13992,403.2013,182.8409,263.5627,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-03-01,15850.331,10.0,7477.0,10.617466,310.22992,413.7722,174.93048,252.78282,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-04-01,15060.803,10.0,7477.0,10.228771,315.26028,424.2812,166.82204,242.04997,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-05-01,14288.373,10.0,7477.0,9.825714,320.48602,435.01154,158.47325,231.42328,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-06-01,13532.937,10.0,7477.0,9.41487,325.93127,445.9938,149.83961,220.89725,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-07-01,12797.439,10.0,7477.0,9.003723,331.62534,457.2268,140.90732,210.49867,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-08-01,12096.546,10.0,7477.0,8.588629,337.68533,468.69278,131.66916,200.0833,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-09-01,11432.506,10.0,7477.0,8.181785,344.20312,480.33853,122.16679,189.63716,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-10-01,10808.674,10.0,7477.0,7.79029,351.18924,492.10666,112.43248,179.19102,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-11-01,10227.814,10.0,7477.0,7.417848,358.6037,503.94363,102.49354,168.80046,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Carter,393d260f-7542-4e35-be5d-043dd80862d6,2024-12-01,9697.787,10.0,7477.0,7.058213,366.277,515.76117,92.351395,158.54485,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Ruben,Mccall,3e2e7f42-1d39-4aff-8b64-20771357a121,2024-01-01,35232.055,10.0,26244.053,26.020782,659.2528,295.8871,112.12736,243.50761,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ruben,Mccall,3e2e7f42-1d39-4aff-8b64-20771357a121,2024-02-01,34950.37,10.0,26314.393,25.910625,657.99646,301.2082,112.17065,243.05292,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ruben,Mccall,3e2e7f42-1d39-4aff-8b64-20771357a121,2024-03-01,34639.31,10.0,26331.42,25.776512,657.1344,302.53696,114.4251,244.69064,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ruben,Mccall,3e2e7f42-1d39-4aff-8b64-20771357a121,2024-04-01,34350.836,10.0,26356.57,25.630892,656.32947,304.08585,116.70282,246.43333,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ruben,Mccall,3e2e7f42-1d39-4aff-8b64-20771357a121,2024-05-01,34062.11,10.0,26382.85,25.487337,655.72046,305.61206,119.023735,248.25514,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ruben,Mccall,3e2e7f42-1d39-4aff-8b64-20771357a121,2024-06-01,33773.22,10.0,26411.08,25.345806,655.3611,307.1148,121.399605,250.20184,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
